camera_fingerprint,test_data,test_img,pce_value
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,12946.755917746292
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,562.0874687211093
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,157.14008813469113
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,2833.020124500684
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,2614.2662535199806
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,947.8064018724301
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,1397.2200025932125
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,506.9073609980104
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,5629.776866018097
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,10699.74132295957
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-733s,-0.10864929095192934
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-733s,-0.020138446309984803
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-733s,-2.726380874234246
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-733s,-0.05239861728180444
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-733s,-0.008484684169126136
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-733s,-0.030436494838638587
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-733s,1.6793293233813598
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-733s,-0.0064769813637242605
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-733s,0.7037416319689794
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-733s,-0.02250683161879431
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-733s,0.01973337376911786
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-733s,0.042098919089933344
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-733s,0.018132074482912906
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-733s,-2.3157291892077554
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-733s,6.4776737143754985
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-733s,-4.390683851028708
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-733s,0.2075181005069907
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-733s,-0.7351662225773528
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-733s,1.1467147674510498
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-733s,-0.0025402728376340542
